283,0.0026,0,100,518.67
284,35.0062,0.84,100,449.44
285,35.0046,0.84,100,449.44
286,35.0033,0.84,100,449.44
287,41.9989,0.84,100,445
288,0.0015,0,100,518.67
289,41.9986,0.84,100,445
290,10.0065,0.2502,100,489.05
291,25.0067,0.62,60,462.54
292,0.0025,0.0016,100,518.67
293,41.9988,0.8413,100,445
294,25.0004,0.62,60,462.54
295,41.9982,0.8417,100,445
296,35.0006,0.84,100,449.44
297,25.0034,0.6216,60,462.54
298,19.9986,0.7,100,491.19
299,41.9998,0.84,100,445
300,0.0021,0,100,518.67
301,41.999,0.8402,100,445
302,10.0032,0.251,100,489.05
303,25.0037,0.6219,60,462.54
304,42.0048,0.8406,100,445
305,0.0016,0,100,518.67
306,10.0007,0.25,100,489.05
307,42.0038,0.84,100,445
308,42.0074,0.8412,100,445
309,20.0038,0.7015,100,491.19
310,42.0014,0.84,100,445
311,42.0044,0.8401,100,445
312,35.0045,0.8401,100,449.44
313,0.0001,0,100,518.67
314,35.0069,0.84,100,449.44
315,0.0019,0,100,518.67
316,42.005,0.8402,100,445
317,0.0014,0.0014,100,518.67
318,10.0046,0.25,100,489.05
319,10.0009,0.252,100,489.05
320,20.006,0.7002,100,491.19
321,42.0058,0.84,100,445
322,41.9998,0.84,100,445
323,9.9999,0.25,100,489.05
324,42.0079,0.8403,100,445
325,42.0077,0.84,100,445
326,24.9999,0.62,60,462.54
327,10.0044,0.2519,100,489.05
328,10.0062,0.2516,100,489.05
329,0.0023,0.0019,100,518.67
330,0.002,0,100,518.67
331,20.0051,0.7007,100,491.19
332,20.0037,0.7006,100,491.19
333,10.008,0.25,100,489.05
334,19.9982,0.7,100,491.19
335,35.0018,0.84,100,449.44
336,35.0041,0.8417,100,449.44
337,20.0041,0.7,100,491.19
338,20.0009,0.7,100,491.19
339,35.0061,0.84,100,449.44
340,19.9997,0.7,100,491.19
341,0.0013,0,100,518.67
342,0.0027,0.0017,100,518.67
343,20.0075,0.7,100,491.19
344,25.006,0.6211,60,462.54
345,35.0064,0.84,100,449.44
346,10.0034,0.2504,100,489.05
347,41.9994,0.84,100,445
348,34.9988,0.84,100,449.44
349,42.0013,0.84,100,445
350,10.0019,0.25,100,489.05
351,42.0027,0.84,100,445
352,10.0018,0.25,100,489.05
353,42.0045,0.8419,100,445
354,25.0048,0.6214,60,462.54
355,0.0029,0,100,518.67
356,25.0026,0.62,60,462.54
357,25.0007,0.62,60,462.54
358,25.0012,0.62,60,462.54
359,20.0009,0.7,100,491.19
360,10.0071,0.25,100,489.05
361,0.0029,0,100,518.67
362,10.0074,0.2506,100,489.05
363,10.0078,0.25,100,489.05
364,9.9987,0.2511,100,489.05
365,42.0043,0.8415,100,445
366,25.0046,0.6203,60,462.54
367,10.0005,0.2502,100,489.05
368,0.0019,0.0005,100,518.67
369,0.0023,0.0001,100,518.67
370,42.0073,0.8407,100,445
371,41.9994,0.8412,100,445
372,9.9996,0.25,100,489.05
373,25.0065,0.62,60,462.54
374,35.006,0.841,100,449.44
375,35.006,0.84,100,449.44
376,19.9983,0.7,100,491.19
377,34.9991,0.8414,100,449.44
378,35.0078,0.841,100,449.44
379,0.0004,0.0004,100,518.67
380,20.0065,0.7,100,491.19
381,42.0043,0.84,100,445
382,24.9999,0.6201,60,462.54
383,0.0014,0,100,518.67
384,41.9987,0.84,100,445
385,25.0044,0.6219,60,462.54
386,24.9984,0.6203,60,462.54
387,0.0014,0,100,518.67
388,35.0059,0.84,100,449.44
389,41.9986,0.84,100,445
390,0.0004,0,100,518.67
391,9.9993,0.2508,100,489.05
392,42.0047,0.8403,100,445
393,42.0076,0.84,100,445
394,42.0002,0.84,100,445
395,34.9995,0.84,100,449.44
396,42.0022,0.84,100,445
397,24.9984,0.62,60,462.54
398,42.0005,0.8405,100,445
399,0,0.0013,100,518.67
400,35.0001,0.84,100,449.44
401,42.0008,0.84,100,445
402,0.0004,0,100,518.67
403,10.0043,0.25,100,489.05
404,24.9983,0.62,60,462.54
405,41.998,0.8419,100,445
406,41.999,0.84,100,445
407,20.0066,0.7,100,491.19
408,41.9982,0.842,100,445
409,25.0075,0.62,60,462.54
410,25.0059,0.6211,60,462.54
411,42.0062,0.841,100,445
412,20.0005,0.7,100,491.19
413,42.0042,0.84,100,445
414,0.0016,0,100,518.67
415,20.002,0.7009,100,491.19
416,10.0069,0.2504,100,489.05
417,20.0054,0.7,100,491.19
418,25.0043,0.6216,60,462.54
419,0.0017,0.0014,100,518.67
420,9.9991,0.2515,100,489.05
421,20.0045,0.7,100,491.19
422,34.9989,0.8402,100,449.44
423,20.0072,0.7016,100,491.19
424,20.0077,0.7,100,491.19
425,25.0038,0.6208,60,462.54
426,42.0015,0.84,100,445
427,41.998,0.8403,100,445
428,9.9981,0.25,100,489.05
429,20.0061,0.7015,100,491.19
430,20.0031,0.7007,100,491.19
431,0.0028,0,100,518.67
432,24.9986,0.621,60,462.54
433,25.0009,0.6209,60,462.54
434,35.0059,0.84,100,449.44
435,20.0075,0.7001,100,491.19
436,19.9988,0.701,100,491.19
437,42.0011,0.84,100,445
438,10.0059,0.2506,100,489.05
439,35.0045,0.8413,100,449.44
440,25,0.6204,60,462.54
441,0.0006,0,100,518.67
442,42.0055,0.84,100,445
443,20.0002,0.7,100,491.19
444,42.0034,0.84,100,445
445,19.9986,0.7001,100,491.19
446,25.0011,0.621,60,462.54
447,10.0007,0.2505,100,489.05
448,42.0067,0.84,100,445
449,35.0035,0.8416,100,449.44
450,41.999,0.84,100,445
451,42.0038,0.8401,100,445
452,35.0016,0.84,100,449.44
453,25.0028,0.62,60,462.54
454,34.9987,0.8416,100,449.44
455,42.0074,0.8418,100,445
456,25.0044,0.62,60,462.54
457,42.0033,0.84,100,445
458,34.9995,0.84,100,449.44
459,20.0047,0.7,100,491.19
460,0.0001,0.002,100,518.67
461,35.0025,0.84,100,449.44
462,35.0072,0.8403,100,449.44
463,35.0022,0.8413,100,449.44
464,10.0021,0.25,100,489.05
465,20.002,0.7013,100,491.19
466,41.9995,0.8413,100,445
467,19.9994,0.7,100,491.19
468,42.0076,0.8413,100,445
469,0.0009,0.0007,100,518.67
470,35.0056,0.8405,100,449.44
471,42.0029,0.842,100,445
472,0.0012,0.0004,100,518.67
473,20.0073,0.7014,100,491.19
474,35.0024,0.8406,100,449.44
475,41.9997,0.8414,100,445
476,24.9996,0.6207,60,462.54
477,34.9985,0.84,100,449.44
478,25.0002,0.62,60,462.54
479,10.0026,0.25,100,489.05
480,0.0026,0.0016,100,518.67
481,20.0076,0.7,100,491.19
482,42.0002,0.84,100,445
483,42.0076,0.84,100,445
484,25.0033,0.62,60,462.54
485,20.0027,0.7002,100,491.19
486,42.0001,0.8419,100,445
487,20.0059,0.7,100,491.19
488,25.0013,0.6206,60,462.54
489,42.0041,0.84,100,445
490,0.0021,0,100,518.67
491,20.0005,0.7,100,491.19
492,35.0041,0.84,100,449.44
493,0.0028,0,100,518.67
494,41.9987,0.8405,100,445
495,25,0.62,60,462.54
496,20.0057,0.7003,100,491.19
497,42.0036,0.8417,100,445
498,25.0024,0.62,60,462.54
499,0.002,0,100,518.67
500,25.0043,0.6212,60,462.54
501,34.9987,0.84,100,449.44
502,25.0019,0.62,60,462.54
503,35.0051,0.8419,100,449.44
504,10.0011,0.25,100,489.05
505,34.9995,0.8404,100,449.44
506,10.0042,0.2501,100,489.05
507,0.0005,0,100,518.67
508,25.0079,0.621,60,462.54
509,42.0066,0.84,100,445
510,0.0023,0,100,518.67
511,20.0047,0.7011,100,491.19
512,19.9981,0.7,100,491.19
513,10.0028,0.25,100,489.05
514,20.0037,0.7007,100,491.19
515,20.0042,0.701,100,491.19
516,25.0077,0.62,60,462.54
517,25.0077,0.62,60,462.54
518,0.0022,0.0014,100,518.67
519,0.0003,0,100,518.67
520,0.0005,0.0002,100,518.67
521,0.0016,0.001,100,518.67
522,20.0041,0.7,100,491.19
523,20.0062,0.7018,100,491.19
524,25.0024,0.6206,60,462.54
525,10.0069,0.25,100,489.05
526,10.0037,0.2513,100,489.05
527,35.0056,0.8402,100,449.44
528,0.0006,0,100,518.67
529,25.006,0.6204,60,462.54
530,41.9996,0.8411,100,445
531,41.9981,0.84,100,445
532,25.0031,0.6203,60,462.54
533,20.0022,0.7,100,491.19
534,35.0023,0.84,100,449.44
535,42.0005,0.8403,100,445
536,9.9983,0.2504,100,489.05
537,42.001,0.84,100,445
538,42.0068,0.84,100,445
539,9.9983,0.2514,100,489.05
540,0.0001,0.0003,100,518.67
541,10.0039,0.25,100,489.05
542,41.9987,0.84,100,445
543,20.004,0.7,100,491.19
544,42.0037,0.84,100,445
545,10.0054,0.2506,100,489.05
546,0.0015,0,100,518.67
547,9.9993,0.25,100,489.05
548,35.0031,0.84,100,449.44
549,0.0024,0,100,518.67
550,24.9997,0.6209,60,462.54
551,9.9991,0.2517,100,489.05
552,41.9985,0.8416,100,445
553,42.0041,0.8405,100,445
554,10.0079,0.2518,100,489.05
555,0.0012,0.0013,100,518.67
556,25.0042,0.6205,60,462.54
557,42.0042,0.84,100,445
558,42.0045,0.841,100,445
559,9.9988,0.25,100,489.05
560,10.0044,0.2513,100,489.05
561,35.0079,0.8404,100,449.44
562,10.0014,0.25,100,489.05
563,42.001,0.84,100,445
564,0.0008,0,100,518.67
565,19.998,0.7018,100,491.19
566,20.0007,0.7005,100,491.19
567,0.0009,0,100,518.67
568,35.0026,0.8412,100,449.44
569,35.0023,0.8404,100,449.44
570,42.0037,0.84,100,445
571,19.9997,0.7,100,491.19
572,0.0024,0,100,518.67
573,10.0044,0.2504,100,489.05
574,25.0043,0.62,60,462.54
575,20.0069,0.7004,100,491.19
576,35.0026,0.84,100,449.44
577,25.0025,0.6203,60,462.54
578,42.0002,0.842,100,445
579,25.0013,0.6204,60,462.54
580,41.9994,0.8416,100,445
581,35.0006,0.84,100,449.44
582,25.0023,0.62,60,462.54
583,35.0038,0.84,100,449.44
584,10.0015,0.2507,100,489.05
585,0.0002,0,100,518.67
586,34.9984,0.84,100,449.44
587,25.0078,0.6202,60,462.54
588,42.0037,0.84,100,445
589,0.0028,0.0016,100,518.67
590,25.0046,0.6202,60,462.54
591,10.0004,0.25,100,489.05
592,24.9988,0.6203,60,462.54
593,35.0063,0.8407,100,449.44
594,20.0019,0.7019,100,491.19
595,41.999,0.84,100,445
596,35.0055,0.84,100,449.44
597,35.0048,0.8404,100,449.44
598,20.0068,0.7018,100,491.19
599,42.0035,0.84,100,445
600,42.0014,0.8415,100,445
601,35.0039,0.8415,100,449.44
602,24.9981,0.62,60,462.54
603,9.9992,0.2501,100,489.05
604,25.0002,0.62,60,462.54
605,34.9981,0.8413,100,449.44
606,10.0026,0.25,100,489.05
607,42.0044,0.8404,100,445
608,42.0045,0.84,100,445
609,42.0045,0.84,100,445
610,0.0026,0,100,518.67
611,20.0047,0.7012,100,491.19
612,42.0055,0.84,100,445
613,25.0012,0.6204,60,462.54
614,42.0043,0.8405,100,445
615,0.0006,0.0008,100,518.67
616,19.9982,0.7002,100,491.19
617,20.0078,0.7,100,491.19
618,24.9993,0.6205,60,462.54
619,20.0008,0.7,100,491.19
620,42.0006,0.8407,100,445
621,20.0064,0.7005,100,491.19
622,25.0065,0.62,60,462.54
623,0.0019,0.0002,100,518.67
624,42.0016,0.8418,100,445
625,0.0007,0.0015,100,518.67
626,42.0071,0.84,100,445
627,34.9996,0.84,100,449.44
628,42.0052,0.84,100,445
629,9.9995,0.2517,100,489.05
630,0.0019,0.0008,100,518.67
631,20.0006,0.7001,100,491.19
632,35.0047,0.8403,100,449.44
633,10.0047,0.2512,100,489.05
634,0.0025,0.0015,100,518.67
635,42.0046,0.8406,100,445
636,10.0018,0.25,100,489.05
637,9.9995,0.2509,100,489.05
638,35.0028,0.84,100,449.44
639,35.0068,0.84,100,449.44
640,10.0049,0.25,100,489.05
641,25.0041,0.62,60,462.54
642,10.0041,0.25,100,489.05
643,42.0025,0.84,100,445
644,24.9996,0.6217,60,462.54
645,9.9987,0.2501,100,489.05
646,25.0017,0.62,60,462.54
647,10.0054,0.25,100,489.05
648,20,0.7,100,491.19
649,20.0003,0.7,100,491.19
650,42.0059,0.84,100,445
651,10.0025,0.25,100,489.05
652,10.0034,0.2502,100,489.05
653,35.0032,0.8406,100,449.44
654,20.0037,0.7016,100,491.19
655,0.0002,0,100,518.67
656,20.0065,0.7,100,491.19
657,10.0064,0.25,100,489.05
658,35.0011,0.84,100,449.44
659,25.0022,0.6211,60,462.54
660,20.0066,0.7017,100,491.19
661,35.0047,0.84,100,449.44
662,25.0007,0.62,60,462.54
663,0.0024,0,100,518.67
664,25.0066,0.6204,60,462.54
665,25.006,0.6202,60,462.54
666,0.0019,0,100,518.67
667,41.9996,0.84,100,445
668,19.9995,0.7,100,491.19
669,42.0017,0.8405,100,445
670,25.0033,0.6211,60,462.54
671,35.0062,0.8415,100,449.44
672,0.0015,0.0018,100,518.67
673,42.0064,0.84,100,445
674,42.0068,0.8409,100,445
675,9.9985,0.2509,100,489.05
676,25.0023,0.6207,60,462.54
677,20.0069,0.7013,100,491.19
678,20.0044,0.7008,100,491.19
679,10.0003,0.25,100,489.05
680,20.0073,0.7,100,491.19
681,34.9983,0.8404,100,449.44
682,0.003,0.0005,100,518.67
683,20.0023,0.7,100,491.19
684,25.0013,0.62,60,462.54
685,20.0032,0.7012,100,491.19
686,0.0007,0.0007,100,518.67
687,20.0034,0.7013,100,491.19
688,0.0004,0,100,518.67
689,41.9999,0.841,100,445
690,41.9993,0.8408,100,445
691,41.9986,0.84,100,445
692,42.0032,0.8414,100,445
693,20.0056,0.7,100,491.19
694,0.0011,0.0015,100,518.67
695,42.0046,0.8408,100,445
696,24.9984,0.62,60,462.54
697,0.0009,0.0017,100,518.67
698,42.0007,0.84,100,445
699,25.005,0.6201,60,462.54
700,0.002,0.0015,100,518.67
701,42.0069,0.84,100,445
702,25.0074,0.6203,60,462.54
703,41.9995,0.8407,100,445
704,9.9999,0.25,100,489.05
705,42.0046,0.8411,100,445
706,34.9989,0.8408,100,449.44
707,42.0054,0.8412,100,445
708,35.0031,0.8409,100,449.44
709,10.0069,0.25,100,489.05
710,10.0018,0.2504,100,489.05
711,42.0021,0.8415,100,445
712,25.0007,0.6212,60,462.54
713,42.0027,0.84,100,445
714,35.0038,0.8416,100,449.44
715,35.002,0.8405,100,449.44
716,10.0007,0.25,100,489.05
717,35.0038,0.8403,100,449.44
718,10.0029,0.2515,100,489.05
719,25.0056,0.62,60,462.54
720,19.9984,0.7,100,491.19
721,10.0042,0.2507,100,489.05
722,0.0017,0.0001,100,518.67
723,20.0032,0.7,100,491.19
724,42.0062,0.84,100,445
725,19.9995,0.7005,100,491.19
726,41.998,0.8418,100,445
727,10.0079,0.2517,100,489.05
728,20.0048,0.7,100,491.19
729,34.9993,0.84,100,449.44
730,25.0023,0.62,60,462.54
731,42.0062,0.84,100,445
732,9.9986,0.2517,100,489.05
733,42.0026,0.84,100,445
734,35.0003,0.84,100,449.44
735,35.006,0.84,100,449.44
736,25.0034,0.62,60,462.54
737,20.0012,0.7017,100,491.19
738,19.999,0.7007,100,491.19
739,0.0005,0,100,518.67
740,0.0018,0,100,518.67
741,25.0012,0.6211,60,462.54
742,0.0025,0.0017,100,518.67
743,42.0075,0.8402,100,445
744,10.0024,0.25,100,489.05
745,20.0033,0.7003,100,491.19
746,0.0008,0.0016,100,518.67
747,25.0034,0.6213,60,462.54
748,24.9988,0.6214,60,462.54
749,42.0049,0.8409,100,445
750,10.0034,0.2511,100,489.05
751,24.9998,0.62,60,462.54
752,41.999,0.84,100,445
753,25.0071,0.6207,60,462.54
754,41.9984,0.84,100,445
755,25.0066,0.62,60,462.54
756,35.0029,0.8418,100,449.44
757,0.0028,0.0012,100,518.67
758,24.999,0.6208,60,462.54
759,42.0036,0.84,100,445
760,24.9997,0.6217,60,462.54
761,42.0057,0.84,100,445
762,42.0026,0.84,100,445
763,25.0072,0.62,60,462.54
764,20.0009,0.7,100,491.19
765,25.0024,0.6217,60,462.54
766,0.0018,0.0003,100,518.67
767,10.0037,0.2519,100,489.05
768,10.0014,0.2507,100,489.05
769,0.0005,0,100,518.67
770,19.9996,0.7,100,491.19
771,35.0026,0.841,100,449.44
772,42.0026,0.8402,100,445
773,35.0068,0.8405,100,449.44
774,42.0034,0.8405,100,445
775,42.0063,0.84,100,445
776,42.0048,0.8402,100,445
777,42.0063,0.8417,100,445
778,42.0033,0.84,100,445
779,35.0064,0.8402,100,449.44
780,34.9996,0.84,100,449.44
781,41.9982,0.84,100,445
782,10.0078,0.2517,100,489.05
783,0.0027,0,100,518.67
784,42.0028,0.84,100,445
785,35.0011,0.84,100,449.44
786,10.0018,0.2505,100,489.05
787,25.0041,0.621,60,462.54
788,42.0045,0.84,100,445
789,42,0.84,100,445
790,0.0014,0,100,518.67
791,0.0026,0,100,518.67
792,25.0018,0.62,60,462.54
793,25.0065,0.62,60,462.54
794,34.9982,0.8417,100,449.44
795,0.0012,0,100,518.67
796,0.0021,0,100,518.67
797,20.0047,0.7013,100,491.19
798,20.0048,0.7012,100,491.19
799,0.0001,0.0011,100,518.67
800,10.0077,0.25,100,489.05
801,35.0026,0.842,100,449.44
802,34.9999,0.84,100,449.44
803,24.9981,0.62,60,462.54
804,35.0027,0.84,100,449.44
805,25.0062,0.62,60,462.54
806,25.0007,0.6218,60,462.54
807,41.9999,0.84,100,445
808,42.0014,0.84,100,445
809,25.005,0.621,60,462.54
810,19.999,0.7,100,491.19
811,41.9983,0.84,100,445
812,25.0021,0.62,60,462.54
813,10.0059,0.2504,100,489.05
814,25.0023,0.6203,60,462.54
815,35.0058,0.84,100,449.44
816,34.9997,0.8407,100,449.44
817,0.0009,0.0009,100,518.67
818,42.0024,0.8405,100,445
819,42.0061,0.84,100,445
820,0.0002,0.0007,100,518.67
821,25.0056,0.6216,60,462.54
822,42.0064,0.84,100,445
823,9.9996,0.2504,100,489.05
824,20.0045,0.7,100,491.19
825,35.0075,0.84,100,449.44
826,25.0038,0.62,60,462.54
827,25.0045,0.6218,60,462.54
828,25.0041,0.6217,60,462.54
829,20.0033,0.7,100,491.19
830,20.0036,0.7001,100,491.19
831,42.0041,0.8414,100,445
832,42.0067,0.8413,100,445
833,0.0006,0,100,518.67
834,25.0034,0.6212,60,462.54
835,0.0013,0,100,518.67
836,9.9995,0.2512,100,489.05
837,20.0019,0.7,100,491.19
838,10.0066,0.25,100,489.05
